date,year,month,ticker,firm,marketcap
2017-11-01,2017,11,INTEM,INTEMA,89958.60000000002
2017-11-01,2017,11,SANKO,SANKO PAZARLAMA,268800.0
2017-11-01,2017,11,SELEC,SELCUK ECZA DEPOSU,2049300.0
2017-11-01,2017,11,BIMAS,BIM MAGAZALAR,21965460.0
2017-11-01,2017,11,MIPAZ,MILPA,328173.11168000003
2017-11-01,2017,11,VAKKO,VAKKO TEKSTIL,436800.0
2017-11-01,2017,11,AYCES,ALTINYUNUS CESME,86967.48060000001
2017-11-01,2017,11,MAALT,MARMARIS ALTINYUNUS,99169.33728
2017-11-01,2017,11,MARTI,MARTI OTEL,77536.8
2017-11-01,2017,11,METUR,METEMTUR OTELCILIK,21420.0
2017-11-01,2017,11,PKENT,PETROKENT TURIZM,47174.4
2017-11-01,2017,11,TEKTU,TEK-ART TURIZM,102071.98329999999
2017-11-01,2017,11,CLEBI,CELEBI,825228.0
2017-11-01,2017,11,RYSAS,REYSAS LOJISTIK,143220.0
2017-11-01,2017,11,THYAO,TURK HAVA YOLLARI,16918800.0
2017-11-01,2017,11,TCELL,TURKCELL,33462000.0
2017-11-01,2017,11,TTKOM,TURK TELEKOM,19915000.0
2017-11-01,2017,11,BJKAS,BESIKTAS FUTBOL YAT.,964799.9999999999
2017-11-01,2017,11,FENER,FENERBAHCE FUTBOL,938896.0000000001
2017-11-01,2017,11,GSRAY,GALATASARAY SPORTIF,640440.0
2017-11-01,2017,11,TSPOR,TRABZONSPOR SPORTIF,206000.0
2017-11-01,2017,11,SONME,SONMEZ FILAMENT,214168.3
2017-11-01,2017,11,AKBNK,AKBANK,35960000.0
2017-11-01,2017,11,ALBRK,ALBARAKA TURK,1034999.9999999999
2017-11-01,2017,11,GARAN,GARANTI BANKASI,40362000.0
2017-11-01,2017,11,ISATR,IS BANKASI (A),16550.0
2017-11-01,2017,11,ISBTR,IS BANKASI (B),35684.5
2017-11-01,2017,11,ISCTR,IS BANKASI (C),27764814.9
2017-11-01,2017,11,SKBNK,SEKERBANK,1551720.0
2017-11-01,2017,11,HALKB,T. HALK BANKASI,11100000.000000002
2017-11-01,2017,11,TSKB,T.S.K.B.,3240000.0
2017-11-01,2017,11,VAKBN,VAKIFLAR BANKASI,14475000.0
2017-11-01,2017,11,YKBNK,YAPI VE KREDI BANK.,18040262.8286
2017-11-01,2017,11,AKGRT,AKSIGORTA,970020.0
2017-11-01,2017,11,ANHYT,ANADOLU HAYAT EMEK.,3074500.0
2017-11-01,2017,11,ANSGR,ANADOLU SIGORTA,1430000.0
2017-11-01,2017,11,GUSGR,GUNES SIGORTA,369900.0
2017-11-01,2017,11,RAYSG,RAY SIGORTA,249496.87968
2017-11-01,2017,11,CRDFA,CREDITWEST FAKTORING,104000.0
2017-11-01,2017,11,GARFA,GARANTI FAKTORING,235320.0
2017-11-01,2017,11,ISFIN,IS FIN.KIR.,871405.5443000001
2017-11-01,2017,11,SEKFK,SEKER FIN. KIR.,100350.0
2017-11-01,2017,11,VAKFN,VAKIF FIN. KIR.,191840.0
2017-11-01,2017,11,ALARK,ALARKO HOLDING,1452535.5
2017-11-01,2017,11,BRYAT,BORUSAN YAT. PAZ.,1153125.0
2017-11-01,2017,11,DOHOL,DOGAN HOLDING,2093550.6304000001
2017-11-01,2017,11,ECILC,ECZACIBASI ILAC,2871239.4000000004
2017-11-01,2017,11,ECZYT,ECZACIBASI YATIRIM,1084650.0
2017-11-01,2017,11,GLYHO,GLOBAL YAT. HOLDING,997218.5343858
2017-11-01,2017,11,GSDHO,GSD HOLDING,292500.0
2017-11-01,2017,11,IHLAS,IHLAS HOLDING,371488.0
2017-11-01,2017,11,KCHOL,KOC HOLDING,41816958.84449999
2017-11-01,2017,11,MZHLD,MAZHAR ZORLU HOLDING,37384.2
2017-11-01,2017,11,NTHOL,NET HOLDING,1054448.0021900001
2017-11-01,2017,11,SISE,SISE CAM,9427500.0
2017-11-01,2017,11,SAHOL,SABANCI HOLDING,20750907.97827
2017-11-01,2017,11,TAVHL,TAV HAVALIMANLARI,7091250.0
2017-11-01,2017,11,TKFEN,TEKFEN HOLDING,5239200.0
2017-11-01,2017,11,TRCAS,TURCAS PETROL,577800.0
2017-11-01,2017,11,ATLAS,ATLAS YAT. ORT.,27300.0
2017-11-01,2017,11,ETYAT,EURO TREND YAT. ORT.,22400.000000000004
2017-11-01,2017,11,GRNYO,GARANTI YAT. ORT.,22080.0
2017-11-01,2017,11,ISYAT,IS YAT. ORT.,141327.36992
2017-11-01,2017,11,OYAYO,OYAK YAT. ORT.,19800.0
2017-11-01,2017,11,AKMGY,AKMERKEZ GMYO,819808.0
2017-11-01,2017,11,ALGYO,ALARKO GMYO,445629.22096000006
2017-11-01,2017,11,AGYO,ATAKULE GMYO,220920.0
2017-11-01,2017,11,DGGYO,DOGUS GMYO,1092305.6159400002
2017-11-01,2017,11,ISGYO,IS GMYO,1169600.0
2017-11-01,2017,11,NUGYO,NUROL GMYO,315200.0
2017-11-01,2017,11,OZGYO,OZDERICI GMYO,144000.0
2017-11-01,2017,11,PEGYO,PERA GMYO,73062.0
2017-11-01,2017,11,SNGYO,SINPAS GMYO,444000.0
2017-11-01,2017,11,VKGYO,VAKIF GMYO,522000.0
2017-11-01,2017,11,YKGYO,YAPI KREDI KORAY GMYO,85600.0
2017-11-01,2017,11,EGCYO,EGELI & CO TARIM GIRISIM,14740.0
2017-11-01,2017,11,ISGSY,IS GIRISIM,117204.39360000001
2017-11-01,2017,11,ISMEN,IS Y. MEN. DEG.,805850.0
2017-11-01,2017,11,ALCTL,ALCATEL LUCENT TELETAS,279419.57383999997
2017-11-01,2017,11,ARENA,ARENA BILGISAYAR,124160.0
2017-11-01,2017,11,ARMDA,ARMADA BILGISAYAR,125760.0
2017-11-01,2017,11,DGATE,DATAGATE BILGISAYAR,207000.0
2017-11-01,2017,11,ESCOM,ESCORT TEKNOLOJI,55991.15200000001
2017-11-01,2017,11,INDES,INDEKS BILGISAYAR,600880.0
2017-11-01,2017,11,KAREL,KAREL ELEKTRONIK,295682.4
2017-11-01,2017,11,LINK,LINK BILGISAYAR,64020.0
2017-11-01,2017,11,LOGO,LOGO YAZILIM,1402500.0
2017-11-01,2017,11,NETAS,NETAS TELEKOM.,934701.768
2017-11-01,2017,11,PKART,PLASTIKKART,59605.0
2017-11-01,2017,11,ASELS,ASELSAN,33299999.999999996
2017-12-01,2017,12,KOZAA,KOZA MADENCILIK,2499235.2
2017-12-01,2017,12,ALYAG,ALTINYAG,74400.0
2017-12-01,2017,12,AEFES,ANADOLU EFES,14328947.3646
2017-12-01,2017,12,BANVT,BANVIT,2142505.06218
2017-12-01,2017,12,CCOLA,COCA COLA ICECEK,8704568.160039999
2017-12-01,2017,12,DARDL,DARDANEL,103899.41834999999
2017-12-01,2017,12,ERSU,ERSU GIDA,47160.0
2017-12-01,2017,12,FRIGO,FRIGO PAK GIDA,5700.0
2017-12-01,2017,12,KENT,KENT GIDA,3955450.7265
2017-12-01,2017,12,KERVT,KEREVITAS GIDA,2827370.0
2017-12-01,2017,12,KNFRT,KONFRUT GIDA,94380.0
2017-12-01,2017,12,KRSTL,KRISTAL KOLA,86400.0
2017-12-01,2017,12,MERKO,MERKO GIDA,36109.5
2017-12-01,2017,12,PENGD,PENGUEN GIDA,123988.0
2017-12-01,2017,12,PETUN,PINAR ET VE UN,419482.8
2017-12-01,2017,12,PINSU,PINAR SU,80572.875201
2017-12-01,2017,12,PNSUT,PINAR SUT,561888.140625
2017-12-01,2017,12,SELGD,SELCUK GIDA,5968.980080000001
2017-12-01,2017,12,TBORG,T.TUBORG,3257333.3553
2017-12-01,2017,12,ULKER,ULKER BISKUVI,6727140.000000001
2017-12-01,2017,12,ATEKS,AKIN TEKSTIL,355572.0
2017-12-01,2017,12,ARSAN,ARSAN TEKSTIL,148207.5
2017-12-01,2017,12,BRMEN,BIRLIK MENSUCAT,23176.48302
2017-12-01,2017,12,DERIM,DERIMOD,40554.0
2017-12-01,2017,12,DESA,DESA DERI,49714.1895586
2017-12-01,2017,12,KRTEK,KARSU TEKSTIL,69498.986885856
2017-12-01,2017,12,KORDS,KORDSA TEKNIK TEKSTIL,1492038.0129200001
2017-12-01,2017,12,LUKSK,LUKS KADIFE,47100.0
2017-12-01,2017,12,MNDRS,MENDERES TEKSTIL,207500.0
2017-12-01,2017,12,SKTAS,SOKTAS,66599.2
2017-12-01,2017,12,SNPAM,SONMEZ PAMUKLU,316527.75
2017-12-01,2017,12,GENTS,GENTAS,184800.0
2017-12-01,2017,12,ALKA,ALKIM KAGIT,267749.99999999994
2017-12-01,2017,12,BAKAB,BAK AMBALAJ,185040.0
2017-12-01,2017,12,DOBUR,DOGAN BURDA,64936.461
2017-12-01,2017,12,DURDO,DURAN DOGAN BASIM,62490.718875
2017-12-01,2017,12,HURGZ,HURRIYET GZT.,739680.0
2017-12-01,2017,12,KAPLM,KAPLAMIN,78400.0
2017-12-01,2017,12,KARTN,KARTONSAN,803726.125693
2017-12-01,2017,12,TIRE,MONDI TIRE KUTSAN,362000.0
2017-12-01,2017,12,VKING,VIKING KAGIT,50400.0
2017-12-01,2017,12,ALKIM,ALKIM KIMYA,618125.0
2017-12-01,2017,12,BAGFS,BAGFAS,472500.0
2017-12-01,2017,12,DEVA,DEVA HOLDING,876084.4804764
2017-12-01,2017,12,DYOBY,DYO BOYA,761000.0
2017-12-01,2017,12,EGGUB,EGE GUBRE,265200.0
2017-12-01,2017,12,EGPRO,EGE PROFIL,808188.3223236
2017-12-01,2017,12,EPLAS,EGEPLAST,93600.0
2017-12-01,2017,12,GOODY,GOOD-YEAR,1147500.0
2017-12-01,2017,12,GUBRF,GUBRE FABRIK.,1412820.0000000002
2017-12-01,2017,12,HEKTS,HEKTAS,530999.2336599999
2017-12-01,2017,12,MRSHL,MARSHALL,518000.0
2017-12-01,2017,12,PETKM,PETKIM,11655000.0
2017-12-01,2017,12,SASA,SASA POLYESTER,4739625.0
2017-12-01,2017,12,SODA,SODA SANAYII,4536000.0
2017-12-01,2017,12,TUPRS,TUPRAS,30425932.8
2017-12-01,2017,12,ADANA,ADANA CIMENTO (A),529073.31132
2017-12-01,2017,12,ADBGR,ADANA CIMENTO (B),348857.71476239996
2017-12-01,2017,12,ADNAC,ADANA CIMENTO (C),138881.7442824
2017-12-01,2017,12,AFYON,AFYON CIMENTO,778000.0
2017-12-01,2017,12,AKCNS,AKCANSA,2082944.1025600003
2017-12-01,2017,12,ANACM,ANADOLU CAM,1972500.000526
2017-12-01,2017,12,ASLAN,ASLAN CIMENTO,2788600.0
2017-12-01,2017,12,BTCIM,BATI CIMENTO,790400.0000000001
2017-12-01,2017,12,BSOKE,BATISOKE CIMENTO,462800.0
2017-12-01,2017,12,BOLUC,BOLU CIMENTO,770606.0754
2017-12-01,2017,12,BUCIM,BURSA CIMENTO,555532.992
2017-12-01,2017,12,CMBTN,CIMBETON,65348.4
2017-12-01,2017,12,CMENT,CIMENTAS,1009633.4484880001
2017-12-01,2017,12,DENCM,DENIZLI CAM,71220.0
2017-12-01,2017,12,DOGUB,DOGUSAN,29200.0
2017-12-01,2017,12,EGSER,EGE SERAMIK,345000.0
2017-12-01,2017,12,GOLTS,GOLTAS CIMENTO,470160.0
2017-12-01,2017,12,KONYA,KONYA CIMENTO,1242727.2
2017-12-01,2017,12,KUTPO,KUTAHYA PORSELEN,286203.456
2017-12-01,2017,12,MRDIN,MARDIN CIMENTO,469857.96
2017-12-01,2017,12,NUHCM,NUH CIMENTO,1497629.592
2017-12-01,2017,12,TRKCM,TRAKYA CAM,5220600.0
2017-12-01,2017,12,USAK,USAK SERAMIK,106173.03033750001
2017-12-01,2017,12,UNYEC,UNYE CIMENTO,514119.46863680007
2017-12-01,2017,12,BRSAN,BORUSAN MANNESMANN,1664145.0
2017-12-01,2017,12,BURCE,BURCELIK,32432.4
2017-12-01,2017,12,BURVA,BURCELIK VANA,12858.426
2017-12-01,2017,12,CELHA,CELIK HALAT,64020.0
2017-12-01,2017,12,CEMTS,CEMTAS,411980.77440000005
2017-12-01,2017,12,DMSAS,DEMISAS DOKUM,64050.0
2017-12-01,2017,12,ERBOS,ERBOSAN,434826.0
2017-12-01,2017,12,EREGL,EREGLI DEMIR CELIK,35070000.0
2017-12-01,2017,12,IZMDC,IZMIR DEMIR CELIK,1215000.0
2017-12-01,2017,12,KRDMA,KARDEMIR (A),708895.7561041501
2017-12-01,2017,12,KRDMB,KARDEMIR (B),350048.1320163201
2017-12-01,2017,12,KRDMD,KARDEMIR (D),2504525.4652611897
