,date,year,month,ticker,firm,marketcap,Sector
22444,2017-09-01,2017,9,CEMTS,CEMTAS,385727.0976,anametal
22445,2017-09-01,2017,9,DMSAS,DEMISAS DOKUM,65450.00000000001,anametal
22446,2017-09-01,2017,9,ERBOS,ERBOSAN,367488.0,anametal
22447,2017-09-01,2017,9,EREGL,EREGLI DEMIR CELIK,27055000.0,anametal
22448,2017-09-01,2017,9,IZMDC,IZMIR DEMIR CELIK,1185000.0,anametal
22449,2017-09-01,2017,9,KRDMA,KARDEMIR (A),571922.67780606,anametal
22450,2017-09-01,2017,9,KRDMB,KARDEMIR (B),344074.61440512,anametal
22451,2017-09-01,2017,9,KRDMD,KARDEMIR (D),1771113.02372053,anametal
22452,2017-09-01,2017,9,SARKY,SARKUYSAN,542000.0,anametal
22453,2017-09-01,2017,9,ALCAR,ALARKO CARRIER,648000.0,imalat
22454,2017-09-01,2017,9,ASUZU,ANADOLU ISUZU,661080.0,otomotiv
22455,2017-09-01,2017,9,ARCLK,ARCELIK,15352544.8176,imalat
22456,2017-09-01,2017,9,BFREN,BOSCH FREN SISTEMLERI,489500.0,imalat
22457,2017-09-01,2017,9,DITAS,DITAS DOGAN,59200.0,otoyan
22458,2017-09-01,2017,9,EGEEN,EGE ENDUSTRI,858375.0,otoyan
22459,2017-09-01,2017,9,EMKEL,EMEK ELEKTRIK,38394.0,imalat
22460,2017-09-01,2017,9,EMNIS,EMINIS AMBALAJ,28396.0,ambalaj
22461,2017-09-01,2017,9,FMIZP,F-M IZMIT PISTON,187168.7169,imalat
22462,2017-09-01,2017,9,FROTO,FORD OTOSAN,16001496.0,imalat
22463,2017-09-01,2017,9,GEREL,GERSAN ELEKTRIK,97000.0,imalat
22464,2017-09-01,2017,9,IHEVA,IHLAS EV ALETLERI,110994.6008004,imalat
22465,2017-09-01,2017,9,KARSN,KARSAN OTOMOTIV,810000.0,imalat
22466,2017-09-01,2017,9,KLMSN,KLIMASAN KLIMA,188760.0,imalat
22467,2017-09-01,2017,9,MAKTK,MAKINA TAKIM,396000.0,metalesya
22468,2017-09-01,2017,9,OTKAR,OTOKAR,2424000.0,otomotiv
22469,2017-09-01,2017,9,PARSN,PARSAN,758010.96,otoyan
22470,2017-09-01,2017,9,SILVR,SILVERLINE ENDUSTRI,64634.05382,imalat
22471,2017-09-01,2017,9,TOASO,TOFAS OTO. FAB.,15440000.0,imalat
22472,2017-09-01,2017,9,PRKAB,TURK PRYSMIAN KABLO,327722.26384,imalat
22473,2017-09-01,2017,9,TTRAK,TURK TRAKTOR,4144102.850000001,otomotiv
22474,2017-09-01,2017,9,VESTL,VESTEL,2519276.62525,metalesya
22475,2017-09-01,2017,9,VESBE,VESTEL BEYAZ ESYA,1875300.0,metalesya
22476,2017-09-01,2017,9,ADEL,ADEL KALEMCILIK,405641.2500000001,imalat
22477,2017-09-01,2017,9,SERVE,SERVE KIRTASIYE,6010.936074,destek
22478,2017-09-01,2017,9,AKENR,AK ENERJI,678122.52,enerji
22479,2017-09-01,2017,9,AKSUE,AKSU ENERJI,81933.12,enerji
22480,2017-09-01,2017,9,AYEN,AYEN ENERJI,851790.6540000001,enerji
22481,2017-09-01,2017,9,ZOREN,ZORLU ENERJI,3080000.0,enerji
22482,2017-09-01,2017,9,EDIP,EDIP GAYRIMENKUL,72800.0,insaat
22483,2017-09-01,2017,9,ENKAI,ENKA INSAAT,23828000.0,insaat
22484,2017-09-01,2017,9,DOAS,DOGUS OTOMOTIV,1848000.0,otomotiv
22485,2017-09-01,2017,9,INTEM,INTEMA,91708.2,toptan
22486,2017-09-01,2017,9,SANKO,SANKO PAZARLAMA,228800.0,toptan
22487,2017-09-01,2017,9,SELEC,SELCUK ECZA DEPOSU,2036880.0,ilac
22488,2017-09-01,2017,9,BIMAS,BIM MAGAZALAR,22542300.0,toptan
22489,2017-09-01,2017,9,MIPAZ,MILPA,411999.93912,toptan
22490,2017-09-01,2017,9,VAKKO,VAKKO TEKSTIL,572800.0,tekstil
22491,2017-09-01,2017,9,AYCES,ALTINYUNUS CESME,93837.744,turizm
22492,2017-09-01,2017,9,MAALT,MARMARIS ALTINYUNUS,94315.6656,turizm
22493,2017-09-01,2017,9,MARTI,MARTI OTEL,74052.0,turizm
22494,2017-09-01,2017,9,METUR,METEMTUR OTELCILIK,27000.0,turizm
22495,2017-09-01,2017,9,PKENT,PETROKENT TURIZM,50740.992,turizm
22496,2017-09-01,2017,9,TEKTU,TEK-ART TURIZM,131235.4071,turizm
22497,2017-09-01,2017,9,CLEBI,CELEBI,809676.0,ulastirma
22498,2017-09-01,2017,9,RYSAS,REYSAS LOJISTIK,181412.0,ulastirma
22499,2017-09-01,2017,9,THYAO,TURK HAVA YOLLARI,12075000.0,ulastirma
22500,2017-09-01,2017,9,TCELL,TURKCELL,27918000.0,haberlesme
22501,2017-09-01,2017,9,TTKOM,TURK TELEKOM,23765000.0,haberlesme
22502,2017-09-01,2017,9,BJKAS,BESIKTAS FUTBOL YAT.,1075200.0,spor
22503,2017-09-01,2017,9,FENER,FENERBAHCE FUTBOL,1009596.0,spor
22504,2017-09-01,2017,9,GSRAY,GALATASARAY SPORTIF,826200.0,spor
22505,2017-09-01,2017,9,TSPOR,TRABZONSPOR SPORTIF,264000.0,spor
22506,2017-09-01,2017,9,SONME,SONMEZ FILAMENT,198470.1,gayrimenkul
22507,2017-09-01,2017,9,AKBNK,AKBANK,37600000.0,finans
22508,2017-09-01,2017,9,ALBRK,ALBARAKA TURK,1269000.0,finans
22509,2017-09-01,2017,9,GARAN,GARANTI BANKASI,40656000.0,finans
22510,2017-09-01,2017,9,ISATR,IS BANKASI (A),18195.0,finans
22511,2017-09-01,2017,9,ISBTR,IS BANKASI (B),37381.0,finans
22512,2017-09-01,2017,9,ISCTR,IS BANKASI (C),30509796.6,finans
22513,2017-09-01,2017,9,SKBNK,SEKERBANK,1679100.0,finans
22514,2017-09-01,2017,9,HALKB,T. HALK BANKASI,15150000.0,finans
22515,2017-09-01,2017,9,TSKB,T.S.K.B.,3336000.0,finans
22516,2017-09-01,2017,9,VAKBN,VAKIFLAR BANKASI,15675000.0,finans
22517,2017-09-01,2017,9,YKBNK,YAPI VE KREDI BANK.,18779261.54688,finans
22518,2017-09-01,2017,9,AKGRT,AKSIGORTA,939420.0,finans
22519,2017-09-01,2017,9,ANHYT,ANADOLU HAYAT EMEK.,2967000.0,finans
22520,2017-09-01,2017,9,ANSGR,ANADOLU SIGORTA,1430000.0,finans
22521,2017-09-01,2017,9,GUSGR,GUNES SIGORTA,415800.0,finans
